unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"0B853950-33E8-69A5-E063-4704A8C07DAC","4250000","2023-09-22","NW1 4PJ","F","N","L","FLAT 10","1 - 16","ULSTER TERRACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-33E8-69A5-E063-4704A8C07DAC/current"
"12A8BAB7-0298-2125-E063-4804A8C08CC1","1000000","2023-12-08","NW1 5EB","F","N","L","FLAT 2F","OXFORD & CAMBRIDGE MANSIONS","OLD MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB7-0298-2125-E063-4804A8C08CC1/current"
"FAC30767-5580-5E20-E053-4704A8C004EE","475000","2023-03-17","NW1 5EJ","F","N","L","FLAT 9FA","OXFORD & CAMBRIDGE MANSIONS","TRANSEPT STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-5580-5E20-E053-4704A8C004EE/current"
"045A1898-D6AD-9A24-E063-4804A8C048EA","440000","2023-07-31","NW1 5EQ","F","N","L","FLAT 7E1","OXFORD & CAMBRIDGE MANSIONS","OLD MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D6AD-9A24-E063-4804A8C048EA/current"
"01EB45F0-0102-40F3-E063-4704A8C05FDE","6200000","2023-06-30","NW1 5HE","F","N","L","FLAT 24","HARLEY HOUSE","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-0102-40F3-E063-4704A8C05FDE/current"
"01EB45F0-00C5-40F3-E063-4704A8C05FDE","5350000","2023-06-22","NW1 5HE","F","N","L","FLAT 25","HARLEY HOUSE","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-00C5-40F3-E063-4704A8C05FDE/current"
"152AB734-87D2-E651-E063-4704A8C061D9","1500000","2023-06-06","NW1 5HG","F","N","L","FLAT 54","HARLEY HOUSE","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-87D2-E651-E063-4704A8C061D9/current"
"F5E8B081-918A-3A13-E053-6C04A8C060B7","1100000","2023-02-07","NW1 5LG","F","N","L","FLAT 28","FARLEY COURT","ALLSOP PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-918A-3A13-E053-6C04A8C060B7/current"
"1061746E-DC08-3C34-E063-4804A8C0F9E7","1750000","2023-12-20","NW1 5LG","F","N","L","FLAT 29","FARLEY COURT","ALLSOP PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-DC08-3C34-E063-4804A8C0F9E7/current"
"1061746E-B729-3C34-E063-4804A8C0F9E7","64125000","2023-12-20","NW1 5LT","O","N","F","","17","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-B729-3C34-E063-4804A8C0F9E7/current"
"F87E72F9-E987-176C-E053-6B04A8C0D2BE","3900000","2023-01-09","NW1 5NE","F","N","L","FLAT 126","BERKELEY COURT","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-E987-176C-E053-6B04A8C0D2BE/current"
"01EB45F0-00CB-40F3-E063-4704A8C05FDE","1360000","2023-06-05","NW1 5PL","F","N","L","FLAT 68","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-00CB-40F3-E063-4704A8C05FDE/current"
"F87E72F9-389B-176C-E053-6B04A8C0D2BE","1345000","2023-02-09","NW1 5PL","F","N","L","FLAT 69","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-389B-176C-E053-6B04A8C0D2BE/current"
"01EB45F0-00CC-40F3-E063-4704A8C05FDE","1540000","2023-06-12","NW1 5PL","F","N","L","FLAT 80","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-00CC-40F3-E063-4704A8C05FDE/current"
"0E082197-14FB-5C09-E063-4704A8C0A10E","598000","2023-11-17","NW1 5PW","F","N","L","FLAT 11","MARATHON HOUSE, 200","MARYLEBONE ROAD","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0E082197-14FB-5C09-E063-4704A8C0A10E/current"
